file_name,label_id,label_name,source_index
img_000113_label07_idx001640.png,7,surrealism,1640
img_000114_label08_idx028388.png,8,ukiyo_e,28388
img_000115_label05_idx021712.png,5,post_impressionism,21712
img_000116_label01_idx042406.png,1,realism,42406
img_000117_label03_idx008467.png,3,expressionism,8467
img_000118_label02_idx000929.png,2,romanticism,929
img_000119_label05_idx014857.png,5,post_impressionism,14857
img_000120_label09_idx001236.png,9,renaissance,1236
img_000121_label04_idx038981.png,4,baroque,38981
img_000122_label02_idx002312.png,2,romanticism,2312
img_000123_label08_idx003941.png,8,ukiyo_e,3941
img_000124_label06_idx036851.png,6,art_nouveau,36851
img_000125_label09_idx035106.png,9,renaissance,35106
img_000126_label04_idx040403.png,4,baroque,40403
img_000127_label04_idx000314.png,4,baroque,314
img_000128_label03_idx022403.png,3,expressionism,22403
img_000129_label07_idx009144.png,7,surrealism,9144
img_000130_label06_idx045085.png,6,art_nouveau,45085
img_000131_label02_idx035133.png,2,romanticism,35133
img_000132_label04_idx044868.png,4,baroque,44868
img_000133_label06_idx043573.png,6,art_nouveau,43573
img_000134_label03_idx024595.png,3,expressionism,24595
img_000135_label09_idx009523.png,9,renaissance,9523
img_000136_label02_idx020788.png,2,romanticism,20788
img_000137_label08_idx007696.png,8,ukiyo_e,7696
img_000138_label08_idx018260.png,8,ukiyo_e,18260
img_000139_label07_idx011819.png,7,surrealism,11819
img_000140_label09_idx024125.png,9,renaissance,24125
img_000141_label07_idx036095.png,7,surrealism,36095
img_000142_label06_idx034428.png,6,art_nouveau,34428
img_000143_label00_idx034185.png,0,impressionism,34185
img_000144_label01_idx033893.png,1,realism,33893
img_000145_label08_idx006968.png,8,ukiyo_e,6968
img_000146_label05_idx020247.png,5,post_impressionism,20247
img_000147_label05_idx044907.png,5,post_impressionism,44907
img_000148_label05_idx043518.png,5,post_impressionism,43518
img_000149_label08_idx016809.png,8,ukiyo_e,16809
img_000150_label05_idx048447.png,5,post_impressionism,48447
img_000151_label01_idx024477.png,1,realism,24477
img_000152_label07_idx022083.png,7,surrealism,22083
img_000153_label01_idx011595.png,1,realism,11595
img_000154_label04_idx044706.png,4,baroque,44706
img_000155_label06_idx037335.png,6,art_nouveau,37335
img_000156_label08_idx008921.png,8,ukiyo_e,8921
img_000157_label09_idx025306.png,9,renaissance,25306
img_000158_label01_idx010382.png,1,realism,10382
img_000159_label02_idx033231.png,2,romanticism,33231
img_000160_label08_idx035696.png,8,ukiyo_e,35696
img_000161_label02_idx036735.png,2,romanticism,36735
img_000162_label02_idx040433.png,2,romanticism,40433
img_000163_label02_idx000104.png,2,romanticism,104
img_000164_label05_idx011273.png,5,post_impressionism,11273
img_000165_label03_idx018874.png,3,expressionism,18874
img_000166_label04_idx014439.png,4,baroque,14439
img_000167_label05_idx026878.png,5,post_impressionism,26878
img_000168_label05_idx031894.png,5,post_impressionism,31894
img_000169_label07_idx046892.png,7,surrealism,46892
img_000170_label06_idx017814.png,6,art_nouveau,17814
img_000171_label03_idx013340.png,3,expressionism,13340
img_000172_label04_idx014395.png,4,baroque,14395
img_000173_label02_idx004813.png,2,romanticism,4813
img_000174_label06_idx007404.png,6,art_nouveau,7404
img_000175_label07_idx014844.png,7,surrealism,14844
img_000176_label08_idx001739.png,8,ukiyo_e,1739
img_000177_label02_idx042930.png,2,romanticism,42930
img_000178_label05_idx001050.png,5,post_impressionism,1050
img_000179_label02_idx003218.png,2,romanticism,3218
img_000180_label03_idx039241.png,3,expressionism,39241
img_000181_label06_idx017016.png,6,art_nouveau,17016
img_000182_label04_idx030257.png,4,baroque,30257
img_000183_label08_idx049168.png,8,ukiyo_e,49168
img_000184_label06_idx038026.png,6,art_nouveau,38026
img_000185_label03_idx005597.png,3,expressionism,5597
img_000186_label03_idx032275.png,3,expressionism,32275
img_000187_label03_idx044758.png,3,expressionism,44758
img_000188_label04_idx002006.png,4,baroque,2006
img_000189_label08_idx019491.png,8,ukiyo_e,19491
img_000190_label05_idx018582.png,5,post_impressionism,18582
img_000191_label07_idx016354.png,7,surrealism,16354
img_000192_label00_idx020507.png,0,impressionism,20507
img_000193_label01_idx031983.png,1,realism,31983
img_000194_label00_idx043841.png,0,impressionism,43841
img_000195_label03_idx047942.png,3,expressionism,47942
img_000196_label02_idx035975.png,2,romanticism,35975
img_000197_label07_idx000706.png,7,surrealism,706
img_000198_label08_idx017807.png,8,ukiyo_e,17807
img_000199_label09_idx032636.png,9,renaissance,32636
img_000200_label02_idx002843.png,2,romanticism,2843
img_000201_label06_idx038759.png,6,art_nouveau,38759
img_000202_label00_idx043297.png,0,impressionism,43297
img_000203_label01_idx044676.png,1,realism,44676
img_000204_label09_idx049865.png,9,renaissance,49865
img_000205_label09_idx034630.png,9,renaissance,34630
img_000206_label01_idx039267.png,1,realism,39267
img_000207_label07_idx011049.png,7,surrealism,11049
img_000208_label06_idx000641.png,6,art_nouveau,641
img_000209_label03_idx010638.png,3,expressionism,10638
img_000210_label01_idx029697.png,1,realism,29697
img_000211_label09_idx008571.png,9,renaissance,8571
img_000212_label06_idx033209.png,6,art_nouveau,33209
img_000213_label04_idx033788.png,4,baroque,33788
img_000214_label05_idx033523.png,5,post_impressionism,33523
img_000215_label00_idx042950.png,0,impressionism,42950
img_000216_label04_idx043448.png,4,baroque,43448
img_000217_label08_idx039739.png,8,ukiyo_e,39739
img_000218_label05_idx046518.png,5,post_impressionism,46518
img_000219_label03_idx022376.png,3,expressionism,22376
img_000220_label08_idx049615.png,8,ukiyo_e,49615
img_000221_label06_idx039731.png,6,art_nouveau,39731
img_000222_label09_idx000863.png,9,renaissance,863
img_000223_label00_idx025368.png,0,impressionism,25368
img_000224_label05_idx034582.png,5,post_impressionism,34582
img_000225_label05_idx000438.png,5,post_impressionism,438
img_000226_label04_idx021128.png,4,baroque,21128
img_000227_label03_idx019838.png,3,expressionism,19838
img_000228_label02_idx036276.png,2,romanticism,36276
img_000229_label08_idx018548.png,8,ukiyo_e,18548
img_000230_label06_idx020773.png,6,art_nouveau,20773
img_000231_label09_idx014717.png,9,renaissance,14717
img_000232_label04_idx028170.png,4,baroque,28170
img_000233_label00_idx002348.png,0,impressionism,2348
img_000234_label00_idx034627.png,0,impressionism,34627
img_000235_label08_idx006055.png,8,ukiyo_e,6055
img_000236_label04_idx041326.png,4,baroque,41326
img_000237_label03_idx020974.png,3,expressionism,20974
img_000238_label02_idx038502.png,2,romanticism,38502
img_000239_label09_idx041097.png,9,renaissance,41097
img_000240_label04_idx015555.png,4,baroque,15555
img_000241_label04_idx042964.png,4,baroque,42964
img_000242_label09_idx027650.png,9,renaissance,27650
img_000243_label06_idx003660.png,6,art_nouveau,3660
img_000244_label03_idx033629.png,3,expressionism,33629
img_000245_label07_idx008095.png,7,surrealism,8095
img_000246_label02_idx013676.png,2,romanticism,13676
img_000247_label06_idx018354.png,6,art_nouveau,18354
img_000248_label03_idx022329.png,3,expressionism,22329
img_000249_label08_idx026510.png,8,ukiyo_e,26510
img_000250_label03_idx034364.png,3,expressionism,34364
img_000251_label03_idx019858.png,3,expressionism,19858
img_000252_label08_idx022363.png,8,ukiyo_e,22363
img_000253_label09_idx017510.png,9,renaissance,17510
img_000254_label02_idx036622.png,2,romanticism,36622
img_000255_label06_idx028979.png,6,art_nouveau,28979
img_000256_label01_idx002632.png,1,realism,2632
img_000257_label06_idx023297.png,6,art_nouveau,23297
img_000258_label01_idx037826.png,1,realism,37826
img_000259_label05_idx009959.png,5,post_impressionism,9959
img_000260_label04_idx008353.png,4,baroque,8353
img_000261_label08_idx019797.png,8,ukiyo_e,19797
img_000262_label03_idx049838.png,3,expressionism,49838
img_000263_label05_idx046416.png,5,post_impressionism,46416
img_000264_label04_idx045221.png,4,baroque,45221
img_000265_label07_idx044541.png,7,surrealism,44541
img_000266_label01_idx028292.png,1,realism,28292
img_000267_label04_idx001435.png,4,baroque,1435
img_000268_label04_idx016319.png,4,baroque,16319
img_000269_label04_idx036224.png,4,baroque,36224
img_000270_label06_idx020653.png,6,art_nouveau,20653
img_000271_label09_idx040700.png,9,renaissance,40700
img_000272_label02_idx039894.png,2,romanticism,39894
img_000273_label06_idx005929.png,6,art_nouveau,5929
img_000274_label02_idx030765.png,2,romanticism,30765
img_000275_label00_idx012789.png,0,impressionism,12789
img_000276_label05_idx047909.png,5,post_impressionism,47909
img_000277_label01_idx037034.png,1,realism,37034
img_000278_label08_idx045090.png,8,ukiyo_e,45090
img_000279_label00_idx023750.png,0,impressionism,23750
img_000280_label01_idx003807.png,1,realism,3807
img_000281_label02_idx038745.png,2,romanticism,38745
img_000282_label00_idx009245.png,0,impressionism,9245
img_000283_label06_idx002606.png,6,art_nouveau,2606
img_000284_label01_idx007703.png,1,realism,7703
img_000285_label08_idx022443.png,8,ukiyo_e,22443
img_000286_label03_idx006764.png,3,expressionism,6764
img_000287_label00_idx025573.png,0,impressionism,25573
img_000288_label02_idx019443.png,2,romanticism,19443
img_000289_label04_idx012858.png,4,baroque,12858
img_000290_label04_idx004191.png,4,baroque,4191
img_000291_label05_idx015915.png,5,post_impressionism,15915
img_000292_label01_idx040035.png,1,realism,40035
img_000293_label08_idx046117.png,8,ukiyo_e,46117
img_000294_label05_idx046329.png,5,post_impressionism,46329
img_000295_label09_idx010759.png,9,renaissance,10759
img_000296_label06_idx029319.png,6,art_nouveau,29319
img_000297_label07_idx032055.png,7,surrealism,32055
img_000298_label08_idx049652.png,8,ukiyo_e,49652
img_000299_label07_idx047447.png,7,surrealism,47447
img_000300_label05_idx036205.png,5,post_impressionism,36205
img_000301_label09_idx031946.png,9,renaissance,31946
img_000302_label03_idx001199.png,3,expressionism,1199
img_000303_label02_idx036873.png,2,romanticism,36873
img_000304_label03_idx040350.png,3,expressionism,40350
img_000305_label07_idx046589.png,7,surrealism,46589
img_000306_label00_idx016169.png,0,impressionism,16169
img_000307_label04_idx046888.png,4,baroque,46888
img_000308_label09_idx013632.png,9,renaissance,13632
img_000309_label02_idx046284.png,2,romanticism,46284
img_000310_label08_idx004912.png,8,ukiyo_e,4912
img_000311_label06_idx017887.png,6,art_nouveau,17887
img_000312_label05_idx045847.png,5,post_impressionism,45847
img_000313_label06_idx034439.png,6,art_nouveau,34439
img_000314_label03_idx000705.png,3,expressionism,705
img_000315_label03_idx036894.png,3,expressionism,36894
img_000316_label05_idx019445.png,5,post_impressionism,19445
img_000317_label01_idx006481.png,1,realism,6481
img_000318_label05_idx035284.png,5,post_impressionism,35284
img_000319_label09_idx010696.png,9,renaissance,10696
img_000320_label08_idx003827.png,8,ukiyo_e,3827
img_000321_label04_idx031238.png,4,baroque,31238
img_000322_label09_idx007682.png,9,renaissance,7682
img_000323_label06_idx006769.png,6,art_nouveau,6769
img_000324_label07_idx017237.png,7,surrealism,17237
img_000325_label06_idx009283.png,6,art_nouveau,9283
img_000326_label00_idx040846.png,0,impressionism,40846
img_000327_label03_idx042403.png,3,expressionism,42403
img_000328_label05_idx021078.png,5,post_impressionism,21078
img_000329_label03_idx027033.png,3,expressionism,27033
img_000330_label04_idx022606.png,4,baroque,22606
img_000331_label00_idx010910.png,0,impressionism,10910
img_000332_label04_idx009922.png,4,baroque,9922
img_000333_label06_idx010512.png,6,art_nouveau,10512
img_000334_label09_idx035551.png,9,renaissance,35551
img_000335_label02_idx039256.png,2,romanticism,39256
img_000336_label00_idx028693.png,0,impressionism,28693
img_000337_label09_idx030387.png,9,renaissance,30387
img_000338_label01_idx012094.png,1,realism,12094
img_000339_label07_idx040495.png,7,surrealism,40495
img_000340_label09_idx010218.png,9,renaissance,10218
img_000341_label08_idx033076.png,8,ukiyo_e,33076
img_000342_label00_idx014445.png,0,impressionism,14445
img_000343_label06_idx038079.png,6,art_nouveau,38079
img_000344_label03_idx028867.png,3,expressionism,28867
img_000345_label09_idx013360.png,9,renaissance,13360
img_000346_label02_idx037167.png,2,romanticism,37167
img_000347_label05_idx025165.png,5,post_impressionism,25165
img_000348_label03_idx028667.png,3,expressionism,28667
img_000349_label08_idx012719.png,8,ukiyo_e,12719
img_000350_label06_idx031992.png,6,art_nouveau,31992
img_000351_label09_idx011648.png,9,renaissance,11648
img_000352_label01_idx001708.png,1,realism,1708
img_000353_label09_idx003943.png,9,renaissance,3943
img_000354_label09_idx039825.png,9,renaissance,39825
img_000355_label06_idx037270.png,6,art_nouveau,37270
img_000356_label03_idx015973.png,3,expressionism,15973
img_000357_label02_idx043871.png,2,romanticism,43871
img_000358_label07_idx021934.png,7,surrealism,21934
img_000359_label08_idx016487.png,8,ukiyo_e,16487
img_000360_label08_idx034898.png,8,ukiyo_e,34898
img_000361_label01_idx006005.png,1,realism,6005
img_000362_label08_idx004105.png,8,ukiyo_e,4105
img_000363_label03_idx022091.png,3,expressionism,22091
img_000364_label07_idx047846.png,7,surrealism,47846
img_000365_label04_idx039759.png,4,baroque,39759
img_000366_label08_idx017319.png,8,ukiyo_e,17319
img_000367_label01_idx049192.png,1,realism,49192
img_000368_label08_idx006230.png,8,ukiyo_e,6230
img_000369_label07_idx015913.png,7,surrealism,15913
img_000370_label04_idx046969.png,4,baroque,46969
img_000371_label00_idx022612.png,0,impressionism,22612
img_000372_label09_idx047546.png,9,renaissance,47546
img_000373_label06_idx004544.png,6,art_nouveau,4544
img_000374_label07_idx036577.png,7,surrealism,36577
img_000375_label09_idx040184.png,9,renaissance,40184
img_000376_label02_idx001446.png,2,romanticism,1446
img_000377_label04_idx000771.png,4,baroque,771
img_000378_label05_idx035395.png,5,post_impressionism,35395
img_000379_label07_idx016507.png,7,surrealism,16507
img_000380_label01_idx003337.png,1,realism,3337
img_000381_label09_idx045010.png,9,renaissance,45010
img_000382_label08_idx007018.png,8,ukiyo_e,7018
img_000383_label03_idx030259.png,3,expressionism,30259
img_000384_label05_idx048245.png,5,post_impressionism,48245
img_000385_label03_idx026695.png,3,expressionism,26695
img_000386_label07_idx009793.png,7,surrealism,9793
img_000387_label05_idx025901.png,5,post_impressionism,25901
img_000388_label01_idx009993.png,1,realism,9993
img_000389_label01_idx013292.png,1,realism,13292
img_000390_label07_idx008807.png,7,surrealism,8807
img_000391_label01_idx038045.png,1,realism,38045
img_000392_label02_idx039206.png,2,romanticism,39206
img_000393_label04_idx041529.png,4,baroque,41529
img_000394_label08_idx001348.png,8,ukiyo_e,1348
img_000395_label02_idx027044.png,2,romanticism,27044
img_000396_label03_idx048991.png,3,expressionism,48991
img_000397_label06_idx006972.png,6,art_nouveau,6972
img_000398_label05_idx009440.png,5,post_impressionism,9440
img_000399_label04_idx028297.png,4,baroque,28297
img_000400_label04_idx041923.png,4,baroque,41923
img_000401_label09_idx035981.png,9,renaissance,35981
img_000402_label06_idx019010.png,6,art_nouveau,19010
img_000403_label07_idx012228.png,7,surrealism,12228
img_000404_label06_idx012380.png,6,art_nouveau,12380
img_000405_label00_idx015249.png,0,impressionism,15249
img_000406_label07_idx004666.png,7,surrealism,4666
img_000407_label00_idx043679.png,0,impressionism,43679
img_000408_label04_idx022698.png,4,baroque,22698
img_000409_label03_idx023201.png,3,expressionism,23201
img_000410_label02_idx011486.png,2,romanticism,11486
img_000411_label09_idx006195.png,9,renaissance,6195
img_000412_label08_idx011846.png,8,ukiyo_e,11846
img_000413_label06_idx033738.png,6,art_nouveau,33738
img_000414_label02_idx028874.png,2,romanticism,28874
img_000415_label09_idx044413.png,9,renaissance,44413
img_000416_label08_idx016417.png,8,ukiyo_e,16417
img_000417_label02_idx007630.png,2,romanticism,7630
img_000418_label05_idx026164.png,5,post_impressionism,26164
img_000419_label09_idx038370.png,9,renaissance,38370
img_000420_label01_idx041821.png,1,realism,41821
img_000421_label06_idx030399.png,6,art_nouveau,30399
img_000422_label05_idx039853.png,5,post_impressionism,39853
img_000423_label09_idx020678.png,9,renaissance,20678
img_000424_label04_idx008613.png,4,baroque,8613
img_000425_label06_idx022498.png,6,art_nouveau,22498
img_000426_label07_idx006685.png,7,surrealism,6685
img_000427_label06_idx001298.png,6,art_nouveau,1298
img_000428_label07_idx046650.png,7,surrealism,46650
img_000429_label00_idx020692.png,0,impressionism,20692
img_000430_label05_idx042328.png,5,post_impressionism,42328
img_000431_label09_idx020000.png,9,renaissance,20000
img_000432_label06_idx036461.png,6,art_nouveau,36461
img_000433_label07_idx022717.png,7,surrealism,22717
img_000434_label09_idx047349.png,9,renaissance,47349
img_000435_label05_idx026869.png,5,post_impressionism,26869
img_000436_label00_idx047364.png,0,impressionism,47364
img_000437_label05_idx016580.png,5,post_impressionism,16580
img_000438_label00_idx046536.png,0,impressionism,46536
img_000439_label01_idx032314.png,1,realism,32314
img_000440_label08_idx017025.png,8,ukiyo_e,17025
img_000441_label07_idx033422.png,7,surrealism,33422
img_000442_label01_idx032903.png,1,realism,32903
img_000443_label05_idx029748.png,5,post_impressionism,29748
img_000444_label08_idx016377.png,8,ukiyo_e,16377
img_000445_label00_idx020831.png,0,impressionism,20831
img_000446_label03_idx035414.png,3,expressionism,35414
img_000447_label05_idx012871.png,5,post_impressionism,12871
img_000448_label06_idx011888.png,6,art_nouveau,11888
img_000449_label07_idx018706.png,7,surrealism,18706
img_000450_label03_idx009892.png,3,expressionism,9892
img_000451_label09_idx019152.png,9,renaissance,19152
img_000452_label09_idx035672.png,9,renaissance,35672
img_000453_label06_idx042841.png,6,art_nouveau,42841
img_000454_label07_idx033427.png,7,surrealism,33427
img_000455_label06_idx049206.png,6,art_nouveau,49206
img_000456_label00_idx024771.png,0,impressionism,24771
img_000457_label02_idx036353.png,2,romanticism,36353
img_000458_label00_idx020161.png,0,impressionism,20161
img_000459_label05_idx036203.png,5,post_impressionism,36203
img_000460_label03_idx003975.png,3,expressionism,3975
img_000461_label00_idx023573.png,0,impressionism,23573
img_000462_label00_idx032968.png,0,impressionism,32968
img_000463_label03_idx013192.png,3,expressionism,13192
img_000464_label00_idx048386.png,0,impressionism,48386
img_000465_label03_idx022664.png,3,expressionism,22664
img_000466_label01_idx025173.png,1,realism,25173
img_000467_label09_idx038969.png,9,renaissance,38969
img_000468_label07_idx044933.png,7,surrealism,44933
img_000469_label07_idx032596.png,7,surrealism,32596
img_000470_label07_idx036981.png,7,surrealism,36981
img_000471_label04_idx029892.png,4,baroque,29892
img_000472_label04_idx010222.png,4,baroque,10222
img_000473_label06_idx012301.png,6,art_nouveau,12301
img_000474_label08_idx005438.png,8,ukiyo_e,5438
img_000475_label08_idx046742.png,8,ukiyo_e,46742
img_000476_label00_idx023432.png,0,impressionism,23432
img_000477_label03_idx045824.png,3,expressionism,45824
img_000478_label05_idx024479.png,5,post_impressionism,24479
img_000479_label09_idx036609.png,9,renaissance,36609
img_000480_label06_idx013759.png,6,art_nouveau,13759
img_000481_label05_idx046408.png,5,post_impressionism,46408
img_000482_label09_idx039671.png,9,renaissance,39671
img_000483_label04_idx002377.png,4,baroque,2377
img_000484_label09_idx007125.png,9,renaissance,7125
img_000485_label04_idx006899.png,4,baroque,6899
img_000486_label03_idx034640.png,3,expressionism,34640
img_000487_label05_idx008411.png,5,post_impressionism,8411
img_000488_label00_idx023072.png,0,impressionism,23072
img_000489_label03_idx010807.png,3,expressionism,10807
img_000490_label09_idx038219.png,9,renaissance,38219
img_000491_label09_idx048344.png,9,renaissance,48344
img_000492_label01_idx021756.png,1,realism,21756
img_000493_label04_idx035456.png,4,baroque,35456
img_000494_label00_idx047194.png,0,impressionism,47194
img_000495_label07_idx013801.png,7,surrealism,13801
img_000496_label03_idx009654.png,3,expressionism,9654
img_000497_label06_idx016411.png,6,art_nouveau,16411
img_000498_label06_idx040805.png,6,art_nouveau,40805
img_000499_label07_idx021466.png,7,surrealism,21466
